"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_28252",126.662606842553,131.472339965966,114.934874297079,125.817402937742,139.708208244165,121.660230614196
"PITA_21338",0.57313396761336,1.46896469235716,0.393612583209173,0.995677289435366,1.57306919908983,1.32599706391494
"PITA_07930",86.7069816717926,86.0568482272571,85.6107368479952,75.0378611765381,73.24603458262,89.3390521812694
"PITA_06438",24.8085131695497,8.81378815414298,11.7099743504729,16.4739333342942,17.5987116648174,3.31499265978736
"PITA_20130",26.2822862291269,24.1155036995301,21.3534826390977,26.8832868147549,30.0849484325929,40.1942859999217
"PITA_13940",3.52068008676778,3.67241173089291,3.44411010308027,2.71548351664191,1.86801967391917,1.32599706391494
"PITA_39411",6.46822620592221,6.48792739124414,9.44670199702016,6.33612820549779,8.84851424488027,8.78473054843651
"PITA_22697",22.1884721747458,12.1189587119466,33.8506821559889,0.995677289435366,10.2249497940839,0
"PITA_47561",4.33944289764401,1.10172351926787,0,3.16806410274889,0,0
"PITA_36031",74.2617869464739,85.1999521567155,87.9724123472502,102.283212460179,91.8279144968686,77.6537030555189
"PITA_26616",48.4707584038727,45.5379054630721,47.1351068392985,61.0983791244429,40.9981160012786,54.6145040699968
"PITA_06403",193.637404772228,193.413684493693,215.896501890232,217.510229683017,218.4599850236,289.150234749953
"PITA_36328",117.901844766177,120.822345946377,115.131680588683,121.563145428336,119.946526430599,205.280920457332
"PITA_20111",11.8720607577053,15.4241292697502,10.4307334550431,10.952450183789,7.86534599544913,8.53610609895245
"PITA_38147",4.25756661655639,4.40689407707149,2.26327235345275,3.43961245441308,4.71920759726948,3.39786747628204
"PITA_28683",5.97696851939647,4.89654897452388,3.34570695727797,7.24128937771176,4.12930664761079,3.39786747628204
"PITA_28993",19.4865548988542,29.1344663984171,23.3215455551435,25.6160611736553,38.736829027587,42.1004067792995
"PITA_42632",5.81321595722122,6.12068621815485,2.75528808246421,3.43961245441308,5.01415807209882,6.87860976905877
"PITA_26870",11.7901844766177,17.3827488595598,29.8161531780949,25.072964470327,16.4189097655001,35.5532962762194
"PITA_49608",9.00639091963851,8.20171953232749,8.95468626800869,8.9610956049183,11.3064348684581,9.69635352987803
"PITA_40259",85.2332086122154,94.748222657037,85.1187211189837,28.059996338633,132.334446373432,71.5209666349123
"PITA_34943",41.5112745114248,41.0085976616375,35.1299230514187,33.0383827858099,28.7085128833893,39.5312874679643
"PITA_18956",1.96503074610295,3.06034310907742,1.77125662444128,2.17238681331353,2.16297014874851,2.81774376081926
"PITA_19588",3.60255636785541,1.95861958980955,3.05049751987109,2.8965157510847,3.34277204806588,3.97799119174483
"PITA_06363",16.2115036553493,25.5844683918873,17.5157599528082,20.6376747264785,17.6970284897605,28.4260620576766
"PITA_42532",28.9023272239309,28.7672252253278,25.1912053253871,18.6463201476078,27.3320773341857,27.5144390762351
"PITA_32218",3.9300614922059,7.9568920836013,3.54251324888256,8.7800633704755,7.17712822084733,5.05536380617573
"PITA_39798",35.9436873974664,33.0517055780362,32.9650538437683,39.6460593429719,42.8661356751977,16.5749632989368
"PITA_35592",6.87760761136032,4.77413525016078,9.34829885121787,6.0645798538336,11.208118043515,12.1825980247186
"PITA_48233",2.29253587045344,1.59137841672026,2.16486920765045,0.995677289435366,2.75287109840719,1.90612077937773
"PITA_08873",72.7880138868967,75.6516816563939,76.0656317051727,15.2972238104161,15.6323751659551,111.632377818339
"PITA_39771",14.2464729092464,17.8724037570122,22.4359172429229,14.6636109898663,10.1266329691408,3.31499265978736
"PITA_13140",7.5326178600613,6.85516856433343,7.18342964356741,5.8835476193908,6.39059362130242,7.54160830101625
"PITA_18300",6.63197876809745,5.14137642325007,4.72335099851008,7.78438608104014,7.17712822084733,5.30398825565978
"PITA_17540",127.972627339955,132.941304658323,138.748435581234,140.209465575944,122.699397529006,160.362769917214
"PITA_18197",0.57313396761336,1.46896469235716,1.4760471870344,1.08619340665676,1.47475237414671,1.32599706391494
"PITA_19456",4.01193777329352,4.77413525016078,3.34570695727797,3.98270915774147,3.63772252289522,3.97799119174483
"PITA_30781",19.97781258538,18.2396449301014,24.2071738673642,18.5558040303864,16.5172265904432,18.895458160788
"PITA_47879",1.22814421631434,1.83620586544645,0.984031458022933,2.08187069609213,2.26128697369162,3.14924302679799
"PITA_02686",10.9714216657415,12.1189587119466,10.6275397466477,4.70683809551264,8.45524694510781,17.6523359133677
"PITA_22766",4.58507174090688,4.0396529039822,5.01856043591696,5.70251538494801,3.83435617278145,2.73486894432457
"PITA_14709",15.8839985309988,9.42585677595846,10.4307334550431,11.7670952387816,12.092969468003,14.2544684370857
"PITA_11618",4.09381405438114,7.09999601305962,6.69141391455595,2.9870318683061,0.983168249431141,3.23211784329268
"PITA_34967",4.74882430308213,6.73275483997033,6.00259189393989,4.52580586106985,6.9804945709611,5.05536380617573
"PITA_16026",4.17569033546877,8.81378815414298,8.06905795578805,6.15509597105499,3.73603934783834,3.89511637525015
"PITA_29652",1.31002049740197,3.18275683344052,2.85369122826651,2.17238681331353,0.688217774601799,0.662998531957472
"PITA_07581",1.0643916541391,1.10172351926787,0,0.271548351664191,0.983168249431141,1.32599706391494
"PITA_00667",6.46822620592221,6.48792739124414,4.03452897789403,3.98270915774147,6.58722727118864,6.87860976905877
"PITA_03689",20.2234414286428,28.1551566035123,45.0686407774503,16.2023849826301,11.5030685183443,7.95598238348967
"PITA_51258",13.1002049740197,10.8948214683156,15.1540844535532,14.1205142865379,15.0424742162965,8.86760536493119
