"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_31958",2403,2813,2647,3231,2428,3591
"PITA_03899",2628,1362,2246,1708,2132,1055
"PITA_17664",0,1,0,0,2,0
"PITA_13449",1,4,0,6,0,6
"PITA_49285",0,0,0,0,0,0
"PITA_48296",8,4,12,8,10,21
"PITA_44503",438,481,458,578,512,729
"PITA_27580",19,2,18,0,0,11
"PITA_17303",0,0,0,0,0,0
"PITA_11522",80,69,57,73,33,86
"PITA_17371",0,0,0,0,0,0
"PITA_31551",139,82,146,136,170,95
"PITA_01643",716,602,724,968,493,569
"PITA_23088",8,7,7,10,2,3
"PITA_21928",268,180,251,310,200,301
"PITA_10301",1405,1008,1342,1669,729,1498
"PITA_50541",42,44,79,74,48,88
"PITA_07482",452,273,392,425,340,473
"PITA_07925",110,91,76,92,107,140
"PITA_46428",0,0,0,1,0,0
"PITA_15808",28,10,24,196,19,0
"PITA_07095",14,11,13,8,10,5
"PITA_23568",348,234,298,330,258,322
"PITA_19662",35,14,26,8,9,2
"PITA_50702",14,6,0,8,15,9
"PITA_13203",626,451,492,514,608,621
"PITA_48337",0,0,1,0,0,0
"PITA_18669",0,0,2,0,0,0
"PITA_47689",0,0,3,8,0,0
"PITA_30408",397,284,313,250,220,333
"PITA_28728",6,3,8,9,4,6
"PITA_00211",553,235,292,421,788,383
"PITA_09448",0,0,0,0,0,0
"PITA_02882",977,652,798,1031,786,1141
"PITA_46313",0,0,0,0,0,0
"PITA_25453",290,137,253,422,555,93
"PITA_00420",128,29,62,56,91,52
"PITA_43385",0,0,0,0,0,0
"PITA_34337",0,0,0,0,0,0
"PITA_24812",72,35,39,35,40,51
"PITA_33210",74,78,87,73,50,68
"PITA_39985",0,0,0,0,0,0
"PITA_02734",0,0,0,0,0,0
"PITA_08688",0,0,0,0,0,0
"PITA_24351",13,0,40,3,21,4
"PITA_17795",0,0,0,0,0,0
"PITA_14370",1398,1103,1343,1170,1002,1335
"PITA_41615",50,13,22,37,99,122
"PITA_06370",660,433,580,177,179,818
"PITA_19100",26,14,19,4,7,35
"PITA_31329",0,0,0,0,0,0
"PITA_37225",1158,629,998,985,883,1508
"PITA_50138",998,688,988,1041,1369,1721
"PITA_05986",10,8,15,14,23,23
"PITA_07550",0,0,0,0,0,0
"PITA_42563",2,0,0,0,0,1
"PITA_50682",257,214,243,283,220,301
"PITA_32300",8,0,1,3,3,9
"PITA_24226",1365,821,1041,1250,1554,1361
"PITA_36704",2876,2140,2419,2990,2133,3725
"PITA_32059",0,0,0,0,0,0
"PITA_41931",0,0,0,0,0,0
"PITA_31161",330,207,276,234,212,168
"PITA_30972",1,0,0,0,0,0
"PITA_35107",52,83,120,148,190,219
"PITA_49632",0,0,0,0,0,0
"PITA_18976",72,28,28,14,7,7
"PITA_42053",3,12,17,11,21,11
"PITA_12871",0,0,0,0,3,0
"PITA_21600",151,38,51,38,90,63
"PITA_00308",0,5,5,9,4,7
"PITA_07540",0,0,1,2,4,1
"PITA_04158",2,0,0,0,0,0
"PITA_10964",0,0,0,0,0,0
"PITA_18061",190,147,177,153,165,230
"PITA_20264",2385,1422,1863,2021,2191,2279
"PITA_42891",202,120,124,130,115,246
"PITA_09710",4,0,3,0,0,0
"PITA_43227",194,178,187,321,404,732
"PITA_10775",37,11,49,6,4,0
"PITA_41089",966,639,870,968,975,1221
"PITA_21970",0,0,0,0,0,0
"PITA_31740",4,2,0,1,1,4
"PITA_05998",0,0,0,0,0,0
"PITA_21078",51,55,40,60,28,31
"PITA_42782",15,25,22,24,11,23
"PITA_33828",220,119,167,184,254,173
"PITA_19262",11,4,6,5,5,7
"PITA_22239",0,5,2,2,0,0
"PITA_03861",0,0,0,0,0,0
"PITA_42583",0,0,0,0,0,0
"PITA_21350",0,0,0,0,0,0
"PITA_45015",9,164,430,181,32,718
"PITA_03348",2,0,0,0,3,0
"PITA_39380",0,0,0,0,0,1
"PITA_27263",749,416,561,625,552,975
"PITA_08485",0,0,0,0,0,0
"PITA_34981",0,0,0,0,0,0
"PITA_31701",401,250,292,293,311,451
"PITA_34031",0,11,14,0,18,14
"PITA_34611",14,10,10,7,1,7
"PITA_45503",44,28,44,20,5,22
"PITA_00371",0,0,0,0,0,0
"PITA_38421",1569,806,1041,342,1927,912
"PITA_30362",40,19,27,28,10,5
"PITA_18657",183,128,188,190,167,280
"PITA_00332",0,0,0,0,0,0
"PITA_28879",0,0,0,0,0,0
"PITA_17868",45,24,51,23,18,45
"PITA_28016",0,0,0,0,0,0
"PITA_47094",285,116,182,277,292,208
"PITA_23271",417,275,306,319,339,401
"PITA_40464",210,100,93,94,111,128
"PITA_41989",867,547,686,793,919,1375
"PITA_19539",69,36,43,58,55,54
"PITA_41393",72,36,106,76,141,5
"PITA_06648",0,0,1,0,1,4
"PITA_32955",81,50,46,48,22,7
"PITA_42562",89,87,136,189,228,22
"PITA_22471",3,0,2,1,2,0
"PITA_28926",1224,895,962,1093,1117,1522
"PITA_15343",1603,1086,1299,1461,1296,1769
"PITA_27536",15,11,12,15,17,13
"PITA_34867",0,0,0,0,0,0
"PITA_01831",0,0,0,0,0,0
"PITA_14560",795,1271,2386,1248,883,1082
"PITA_01350",0,0,0,0,0,0
"PITA_32359",0,0,1,0,0,0
"PITA_46687",30,26,48,33,11,23
"PITA_30811",241,149,179,211,208,280
"PITA_05935",21,10,25,24,11,9
"PITA_27771",39,46,29,44,25,29
"PITA_42450",0,0,0,0,0,0
"PITA_47096",1501,1189,1351,1669,1252,1556
"PITA_35847",0,2,0,0,0,0
"PITA_43146",25,18,1,7,3,22
"PITA_26034",29,10,13,43,30,21
"PITA_00105",13,0,0,0,8,0
"PITA_03160",4,3,0,7,3,8
"PITA_33998",136,109,65,77,58,164
"PITA_27857",162,81,217,233,326,190
"PITA_10107",128,85,87,148,139,188
"PITA_47281",30,32,26,41,38,36
"PITA_38280",84,33,39,53,49,29
"PITA_25557",0,0,0,0,0,0
"PITA_51581",0,2,0,7,2,0
"PITA_28891",0,0,0,0,0,0
"PITA_02145",1,10,1,1,0,4
"PITA_32821",5,1,2,0,6,2
"PITA_15820",696,427,587,615,806,727
"PITA_08696",0,0,0,0,0,0
"PITA_23298",1,7,3,4,3,9
"PITA_18555",1,0,0,2,0,0
"PITA_47978",59,68,42,49,62,50
"PITA_47537",11,39,70,1,13,6
"PITA_48521",0,0,0,0,0,0
"PITA_16773",313,236,247,316,257,308
"PITA_14438",7,5,5,3,3,3
"PITA_36844",1,0,0,0,0,0
"PITA_16353",0,0,0,0,0,0
"PITA_04099",8,1,0,5,12,6
"PITA_32160",3,1,1,6,2,0
"PITA_33600",0,0,0,0,0,0
"PITA_20665",267,84,121,0,21,0
"PITA_18365",662,267,556,628,521,339
"PITA_26707",734,517,547,680,702,800
"PITA_43175",59,30,33,41,41,38
"PITA_24527",498,438,498,635,459,688
"PITA_25324",213,100,166,72,99,38
"PITA_03614",0,0,0,0,0,0
"PITA_20393",9,10,16,20,16,28
"PITA_06526",0,0,0,0,0,0
"PITA_42153",0,1,3,0,1,0
"PITA_06869",9,19,26,55,17,23
"PITA_33755",1286,771,1056,1269,1315,1237
"PITA_35520",0,0,0,0,0,0
"PITA_11342",149,63,113,146,91,119
"PITA_06624",362,274,215,376,255,537
"PITA_01920",0,6,1,1,21,1
"PITA_37980",675,362,472,367,341,346
"PITA_28372",2559,1496,2073,1373,1069,2646
"PITA_43755",2471,1693,1911,2987,2104,3122
"PITA_46176",2,3,0,1,7,3
"PITA_20062",2,1,0,0,0,0
"PITA_09193",1237,783,932,1163,935,1806
"PITA_33969",0,1,0,0,0,0
"PITA_06849",0,0,0,0,0,0
"PITA_14968",0,0,1,2,0,0
"PITA_17403",129,108,102,86,132,206
"PITA_47790",0,0,0,0,0,0
"PITA_49171",0,0,0,0,0,0
"PITA_49372",36,31,13,28,17,33
"PITA_38470",5,4,2,101,5,24
"PITA_30816",0,0,0,1,1,0
"PITA_28564",0,0,0,0,0,0
"PITA_15213",1,0,1,0,0,0
"PITA_48907",100,42,70,0,63,55
"PITA_44963",441,121,304,179,238,381
"PITA_33025",0,0,0,0,0,0
"PITA_16238",1020,647,759,828,767,904
"PITA_48348",3,3,0,0,0,0
"PITA_33461",44,53,45,54,42,65
"PITA_20038",724,485,742,675,517,784
"PITA_22042",0,0,0,0,0,0
"PITA_33417",26,16,8,17,9,10
"PITA_40260",0,0,0,0,0,1
"PITA_38302",0,0,0,0,0,0
"PITA_33679",16,14,12,20,9,10
"PITA_32729",360,181,274,243,296,135
"PITA_51397",15,7,16,8,41,23
"PITA_39053",30,27,38,7,39,45
"PITA_31825",1073,604,761,963,1010,495
"PITA_47522",0,0,0,0,0,0
"PITA_26770",0,0,0,0,0,0
"PITA_21423",705,442,563,553,463,700
"PITA_27913",0,0,0,0,0,0
"PITA_24368",0,0,2,1,0,2
"PITA_14526",1516,1098,1352,1448,1302,1621
"PITA_50486",13,14,18,27,13,17
"PITA_29623",567,406,470,560,486,684
"PITA_26429",419,344,423,259,456,537
"PITA_04664",2,3,0,0,4,3
"PITA_35140",18,23,12,14,28,16
"PITA_14924",0,0,0,0,0,0
"PITA_41275",0,0,0,0,0,0
"PITA_30430",0,0,0,0,0,0
"PITA_27501",0,0,4,0,2,0
"PITA_43496",21,13,16,13,14,16
"PITA_29136",432,258,293,434,311,515
"PITA_51629",152,149,104,107,269,137
"PITA_47927",0,0,0,0,0,0
"PITA_37205",1,0,0,0,4,1
"PITA_19868",476,445,409,488,299,535
"PITA_24475",0,0,0,0,0,0
"PITA_02811",14,8,5,24,18,5
"PITA_45524",15,9,15,8,5,25
"PITA_49354",0,0,0,0,0,0
"PITA_15156",195,294,384,321,243,344
"PITA_10764",0,0,1,1,0,0
"PITA_29223",0,0,0,0,0,0
"PITA_21165",0,0,0,0,0,0
"PITA_20848",26,26,33,35,29,30
"PITA_45098",788,482,693,676,508,844
"PITA_22376",0,0,0,0,0,0
"PITA_27179",1860,1142,1454,1617,1673,2297
"PITA_47567",180,71,62,55,41,83
"PITA_02969",128,59,88,179,125,120
"PITA_43958",694,315,415,509,518,880
"PITA_07020",836,267,525,653,1344,254
"PITA_42003",95,47,81,69,71,60
"PITA_27128",226,150,208,116,315,70
"PITA_28918",0,0,0,0,0,1
"PITA_24236",0,0,0,0,0,0
"PITA_22346",4,10,12,4,2,16
"PITA_48328",1,17,5,16,30,14
"PITA_49105",0,0,0,0,1,0
"PITA_04771",0,1,0,0,0,0
"PITA_12535",0,0,0,0,0,0
"PITA_23384",0,0,0,0,0,0
"PITA_39273",6,3,6,7,16,6
"PITA_13790",26,0,0,0,0,84
"PITA_16880",0,0,0,0,0,0
"PITA_31049",262,96,187,79,92,13
"PITA_02290",15,10,6,0,0,21
"PITA_18920",0,0,0,0,0,0
"PITA_19210",10,0,1,5,1,3
"PITA_37157",0,0,0,0,0,0
"PITA_50356",70,0,0,33,0,0
"PITA_40963",0,1,5,0,1,4
"PITA_22974",53,25,31,82,52,39
"PITA_14406",55,21,33,37,33,36
"PITA_02240",0,0,0,0,0,0
"PITA_08183",2,1,5,0,3,0
"PITA_39290",96,38,54,118,53,101
"PITA_36829",0,1,0,0,0,0
"PITA_02616",49,33,19,30,11,4
"PITA_16843",21,5,12,34,39,17
"PITA_14825",190,70,110,205,240,81
"PITA_02315",0,0,0,0,0,0
"PITA_22898",95,74,114,46,49,104
"PITA_49348",1,0,0,0,1,1
"PITA_47359",382,216,308,298,318,429
"PITA_36057",7616,4094,5922,6033,4509,6501
"PITA_28119",0,0,0,0,0,0
"PITA_42125",0,0,0,2,0,0
"PITA_49753",0,0,0,2,0,1
"PITA_08648",28,3,12,11,10,0
"PITA_37133",0,1,0,0,0,0
"PITA_01824",1,0,0,0,0,0
"PITA_20259",0,0,0,0,0,0
"PITA_13712",1,10,2,5,3,3
"PITA_14006",6,2,0,3,0,0
"PITA_11230",1221,717,933,926,948,1157
"PITA_09739",1,0,0,1,0,0
"PITA_18351",772,472,586,648,515,673
"PITA_18460",2,11,4,0,0,61
"PITA_29207",29,36,56,1,64,22
"PITA_16513",7,1,12,7,2,5
"PITA_43346",93,69,150,152,174,228
"PITA_01241",3,5,5,13,0,0
"PITA_10142",0,0,0,1,0,0
"PITA_45210",14,46,20,54,71,0
"PITA_39091",1,0,1,0,0,10
"PITA_24723",0,0,0,0,0,0
"PITA_25271",0,0,1,0,1,0
"PITA_01226",0,0,0,0,0,0
"PITA_32775",0,0,0,0,0,0
"PITA_36635",1325,770,1000,1417,1090,1701
"PITA_26623",0,0,0,0,0,0
"PITA_21238",0,0,0,4,3,0
"PITA_30898",0,0,0,0,0,0
"PITA_22296",51,34,35,51,63,48
"PITA_01247",43,40,40,66,55,72
"PITA_29530",5,4,6,11,4,8
"PITA_07129",2,3,10,3,4,5
"PITA_47499",0,0,0,0,0,0
"PITA_34298",3,4,3,0,0,0
"PITA_48291",0,0,0,0,0,0
"PITA_43172",0,0,0,1,0,0
"PITA_25081",159,39,81,44,76,109
"PITA_21998",39,35,46,39,40,46
"PITA_41939",5,7,4,3,1,2
"PITA_15251",0,0,1,0,0,0
"PITA_37536",0,0,0,0,0,0
"PITA_40117",0,0,0,0,0,3
"PITA_24548",0,1,1,0,3,2
"PITA_33662",96,28,76,1,0,0
"PITA_19818",22,22,7,14,2,12
"PITA_31053",38,30,29,36,31,34
"PITA_45974",10887,6290,8612,8425,6763,11556
"PITA_10375",154,63,139,123,151,222
"PITA_33684",23,20,29,25,0,30
"PITA_32297",12,11,12,14,6,21
"PITA_50635",4475,2831,3690,4054,3341,4897
"PITA_16040",445,211,290,336,269,202
"PITA_22470",1195,793,1019,1063,938,1149
"PITA_27883",7,0,3,0,2,0
"PITA_20274",0,0,0,0,0,0
"PITA_39401",1,0,0,0,0,0
"PITA_19357",11,6,5,0,10,5
"PITA_26319",0,0,0,0,0,0
"PITA_03685",172,110,186,206,105,137
"PITA_22602",3,12,3,6,4,16
"PITA_30201",1,0,1,1,0,0
"PITA_05485",5,8,12,6,3,9
"PITA_09914",0,0,0,0,0,0
"PITA_07075",142,112,158,129,128,131
"PITA_42017",1779,826,1197,1117,1576,898
"PITA_22410",7,3,2,4,12,1
"PITA_03142",11,7,5,40,24,9
"PITA_31658",0,4,1,0,0,3
"PITA_30725",50,44,31,64,88,80
"PITA_06287",21,15,32,22,19,19
"PITA_06063",0,0,0,0,0,0
"PITA_23244",349,230,446,299,136,207
"PITA_06704",2,0,0,1,0,1
"PITA_40677",85,106,136,126,137,170
"PITA_00152",18,7,9,20,21,12
"PITA_13228",1,0,1,0,3,0
"PITA_44779",428,212,234,237,170,454
"PITA_06124",1,0,1,4,3,3
"PITA_10574",23,17,18,24,18,23
"PITA_00936",0,0,0,0,0,0
"PITA_27861",5,0,1,0,1,1
"PITA_38755",48,27,34,46,37,51
"PITA_33337",304,179,212,329,247,501
"PITA_47399",0,0,0,0,0,0
"PITA_05158",1164,805,972,1059,832,1475
"PITA_21156",4,13,1,9,11,1
"PITA_05540",179,154,190,173,179,270
"PITA_42537",2189,1282,1696,1810,1615,2338
"PITA_09712",52,34,37,36,34,57
"PITA_02027",235,199,251,290,425,526
"PITA_25606",59,48,47,41,89,54
"PITA_38399",137,194,100,133,227,202
"PITA_07545",1033,723,936,1174,810,1031
"PITA_21342",1,2,1,8,0,6
"PITA_01600",0,0,5,7,1,0
"PITA_01663",382,226,320,417,304,414
"PITA_09998",13,9,18,28,45,35
"PITA_14270",1,1,1,0,1,4
"PITA_23443",0,0,3,0,0,2
"PITA_33698",46,46,39,51,23,46
"PITA_45121",0,0,0,0,0,0
"PITA_28324",3,0,1,0,0,0
"PITA_13959",0,0,0,0,0,1
"PITA_22650",15,11,5,22,19,7
"PITA_36972",1994,1520,1877,2257,1807,2176
"PITA_32744",0,0,0,0,0,0
"PITA_11355",123,69,96,117,113,131
"PITA_23002",3,3,0,1,1,2
"PITA_40058",0,0,0,0,0,0
"PITA_31508",162,89,141,148,120,169
"PITA_34937",0,0,0,0,0,0
"PITA_37512",0,0,0,0,0,0
"PITA_13655",0,0,0,0,0,0
"PITA_42960",0,0,0,0,0,0
"PITA_49821",0,0,0,0,0,0
"PITA_30415",72,55,69,79,50,82
"PITA_15740",3821,2558,3021,3524,3670,5617
"PITA_50598",0,0,0,0,0,0
"PITA_44206",1,1,0,1,0,0
"PITA_08393",5,3,7,2,3,2
"PITA_00465",0,0,0,0,0,0
"PITA_30510",33,57,47,31,56,51
"PITA_02842",1,0,1,0,0,2
"PITA_48834",34,24,16,14,7,16
"PITA_21012",8,2,6,1,9,1
"PITA_29718",234,197,214,276,238,492
"PITA_44285",0,0,0,0,0,0
"PITA_34454",263,175,194,239,226,285
"PITA_08529",3933,2731,3410,3792,2832,4839
"PITA_39873",0,0,0,0,0,0
"PITA_18235",779,528,662,690,578,761
"PITA_15201",267,49,198,150,223,160
"PITA_05683",0,0,0,0,0,0
"PITA_33890",0,0,0,0,1,0
"PITA_28613",608,434,580,531,484,917
"PITA_51710",1757,826,855,1252,1791,1016
"PITA_29720",21,12,10,38,20,18
"PITA_50056",0,0,0,0,0,0
"PITA_18391",12,10,7,13,7,16
"PITA_45578",0,0,0,0,0,0
"PITA_12416",299,246,280,335,260,484
"PITA_44231",511,303,417,452,404,552
"PITA_01496",233,144,130,186,165,206
"PITA_31113",0,0,0,1,0,0
"PITA_51337",16,17,10,17,23,15
"PITA_49760",1,1,0,0,0,0
"PITA_31731",0,2,1,5,0,1
"PITA_02785",0,0,1,0,0,0
"PITA_00810",148,160,135,137,117,808
"PITA_31965",0,1,2,0,0,0
"PITA_07947",0,1,0,0,0,0
"PITA_39859",0,2,0,0,0,0
"PITA_15893",0,0,0,0,0,0
"PITA_51544",289,208,298,270,372,232
"PITA_04697",51,35,63,54,46,52
"PITA_47827",21,8,7,13,10,11
"PITA_27199",19,8,15,8,27,12
"PITA_45480",3,1,0,0,1,0
"PITA_17245",117,127,67,149,137,51
"PITA_26945",881,498,733,737,557,841
"PITA_40504",1,3,2,0,0,0
"PITA_23205",68,41,62,13,27,22
"PITA_14344",0,0,1,0,0,1
"PITA_18746",0,0,0,0,0,0
"PITA_44099",11,2,0,6,10,5
"PITA_35507",3,2,23,23,93,4
"PITA_16483",0,0,0,0,0,0
"PITA_31144",138,116,94,100,51,29
"PITA_28049",0,0,0,0,0,0
"PITA_28300",1,1,1,5,19,1
"PITA_04181",1,1,3,0,3,1
"PITA_11407",648,170,400,406,291,468
"PITA_14841",4,4,1,0,1,0
"PITA_35122",0,0,0,0,0,0
"PITA_34874",88,71,76,93,79,206
"PITA_40426",330,225,321,224,242,305
"PITA_28764",227,153,161,171,104,211
"PITA_17044",0,0,0,0,0,0
"PITA_31008",129,116,111,97,173,228
"PITA_28815",30,17,11,15,16,24
"PITA_25574",2425,1423,2030,1455,2388,1599
"PITA_51654",0,0,0,0,0,0
"PITA_44817",3,0,2,0,1,1
"PITA_44406",0,0,0,0,0,0
"PITA_31955",197,145,170,198,157,189
"PITA_33824",1,1,2,0,0,4
"PITA_38410",0,4,1,1,1,0
"PITA_16979",7,24,11,22,17,32
"PITA_27028",4,6,4,9,2,16
"PITA_01440",318,206,123,432,288,51
"PITA_15916",157,102,212,193,161,215
"PITA_21059",1423,2174,2567,412,1062,288
"PITA_23158",0,0,0,0,0,0
"PITA_22459",71,72,69,70,71,78
"PITA_25431",2,3,0,2,1,0
"PITA_44377",54,28,21,44,46,51
"PITA_18341",23,26,13,5,7,19
"PITA_08663",98,83,86,121,65,111
"PITA_09641",41,23,13,4,26,6
"PITA_36280",28,30,29,24,41,36
"PITA_27942",10,2,5,6,11,10
"PITA_45242",40,15,25,28,21,49
"PITA_31090",87,57,78,104,70,40
"PITA_13649",1,1,4,2,0,0
"PITA_20143",0,0,0,0,0,1
"PITA_47903",0,0,0,0,0,0
"PITA_07488",0,0,0,0,0,0
"PITA_19450",9,12,15,41,18,32
"PITA_05197",46,34,26,27,50,40
"PITA_30089",115,94,91,146,82,216
"PITA_20001",232,195,177,215,188,222
"PITA_37307",627,476,575,617,498,577
"PITA_20426",97,34,36,155,34,34
"PITA_01062",85,30,96,69,110,50
"PITA_42206",24,17,16,15,11,11
"PITA_09587",44,28,35,44,27,75
"PITA_49156",0,0,0,0,0,0
"PITA_00030",2,8,3,4,1,0
"PITA_01140",4,2,3,1,4,5
"PITA_10064",3,11,4,1,46,13
"PITA_33818",37,31,33,45,69,16
"PITA_50188",0,0,0,0,0,0
"PITA_29937",12,7,4,8,4,14
"PITA_44999",38,20,35,50,61,17
"PITA_04025",0,0,0,0,0,0
"PITA_22808",130,114,103,32,20,189
"PITA_42651",72,25,34,24,39,55
"PITA_20568",32,21,43,31,30,37
"PITA_47084",557,364,489,590,587,790
"PITA_42503",0,0,0,0,0,0
"PITA_26602",35002,18486,27981,29612,26285,33175
"PITA_33942",0,0,0,0,0,0
"PITA_08057",0,0,0,0,0,0
"PITA_06530",0,0,0,0,0,0
"PITA_01515",9,15,0,0,8,9
"PITA_47180",193,195,198,206,151,229
"PITA_46708",125,76,94,96,101,163
"PITA_41600",0,0,0,0,0,0
"PITA_20898",0,0,0,0,0,0
"PITA_17719",198,167,175,0,4,144
"PITA_43270",10,17,1,14,4,0
"PITA_28772",0,0,0,0,0,0
"PITA_23967",38,0,13,0,0,30
"PITA_10509",1,0,1,2,9,0
"PITA_37477",15,24,17,22,21,14
"PITA_01225",0,0,0,0,0,0
"PITA_51312",8,3,2,1,4,0
"PITA_22011",0,0,0,0,0,0
"PITA_07635",0,0,0,0,0,0
"PITA_24242",27,15,29,21,20,20
"PITA_43426",63,81,119,24,77,119
"PITA_40605",2,0,3,7,0,12
"PITA_49842",241,85,151,265,152,63
"PITA_38896",0,0,0,0,0,0
"PITA_00170",3560,2356,2910,3268,2475,2177
"PITA_38354",30,24,10,5,0,0
"PITA_33497",1,3,0,0,0,2
"PITA_04798",9,7,7,10,20,7
"PITA_45483",0,0,0,0,0,0
"PITA_16180",0,1,0,0,0,0
"PITA_00657",0,0,1,0,3,4
"PITA_33143",318,213,294,269,352,361
"PITA_07034",128,95,146,116,107,123
"PITA_29308",59,67,132,18,2,0
"PITA_36604",9820,6434,6704,8281,12844,9386
"PITA_39253",0,0,3,0,0,1
"PITA_19602",0,0,0,0,0,0
"PITA_12639",404,293,335,453,351,455
"PITA_23049",1,0,0,0,0,0
"PITA_37942",2031,1842,1707,2134,1578,3016
"PITA_02622",4,1,1,7,12,21
"PITA_44017",35,14,21,29,19,41
"PITA_02522",224,135,181,195,206,498
"PITA_29705",0,0,0,0,0,0
"PITA_48872",0,0,0,0,0,1
"PITA_35315",186,129,180,149,139,230
"PITA_32479",145,152,156,153,134,163
"PITA_05855",154,147,202,146,123,217
"PITA_19225",2,0,0,1,0,0
"PITA_26249",96,45,79,119,56,68
"PITA_42308",3,7,4,8,1,7
"PITA_36653",31,10,20,30,22,9
"PITA_16664",563,366,534,613,542,783
"PITA_35931",235,209,234,204,214,138
"PITA_14492",0,0,0,0,0,0
"PITA_16139",2,1,2,0,0,9
"PITA_31110",307,221,213,187,164,65
"PITA_03748",0,1,8,6,18,13
"PITA_50154",29,23,18,50,38,45
"PITA_35913",0,0,0,0,0,0
"PITA_19493",1190,681,929,294,214,996
"PITA_25556",1813,1164,1470,1109,1066,1459
"PITA_43089",0,0,0,0,0,0
"PITA_23199",0,0,0,0,0,0
"PITA_06600",69,68,79,60,122,214
"PITA_06552",0,0,0,0,0,0
"PITA_35810",291,164,212,232,197,200
"PITA_39730",0,0,0,0,0,0
"PITA_22330",1,2,1,0,0,0
"PITA_28823",0,0,0,0,0,0
"PITA_28624",0,3,0,3,0,0
"PITA_17548",22,6,0,0,3,0
"PITA_50044",191,206,488,368,124,547
"PITA_51497",269,226,259,352,287,524
"PITA_08846",34,30,39,30,21,33
"PITA_46073",1,1,0,0,0,0
"PITA_10333",2,3,5,3,14,1
"PITA_21888",61,20,32,44,34,33
"PITA_09578",200,156,194,185,183,201
"PITA_46169",0,0,2,1,0,1
"PITA_12198",763,380,874,524,547,274
"PITA_40238",0,0,0,0,0,0
"PITA_24784",0,0,0,0,0,0
"PITA_48519",199,18,31,0,56,0
"PITA_18348",1,1,3,5,6,3
"PITA_38510",0,0,1,0,0,0
"PITA_25477",62,33,54,66,68,55
"PITA_30219",8,1,1,4,2,8
"PITA_11750",55,30,45,42,37,63
"PITA_36342",1323,848,1064,885,950,1389
"PITA_28344",0,0,0,0,0,0
"PITA_18564",18,13,15,5,16,7
"PITA_10528",0,0,0,0,0,0
"PITA_00966",1,9,8,5,6,5
"PITA_42486",65,42,35,38,47,49
"PITA_33613",73,76,104,93,84,202
"PITA_36603",21,6,10,29,23,9
"PITA_11668",600,538,565,701,568,601
"PITA_12112",43,18,48,33,38,65
"PITA_24776",0,0,0,0,0,0
"PITA_50559",0,0,0,0,0,0
"PITA_47247",0,0,0,0,0,0
"PITA_24453",101,72,68,94,130,88
"PITA_03249",26,18,11,11,26,34
"PITA_41379",899,641,538,628,640,1271
"PITA_34934",1,7,5,4,13,10
"PITA_48866",2,2,2,0,1,2
"PITA_49513",22,12,6,24,25,44
"PITA_45286",955,626,775,867,668,863
"PITA_35041",0,0,0,0,0,0
"PITA_05749",222,164,257,183,153,222
"PITA_32350",1306,882,1166,1288,799,1148
"PITA_16023",43,16,28,36,29,46
"PITA_43585",0,0,0,0,0,0
"PITA_10321",25,22,26,29,27,21
"PITA_00262",99,66,62,216,151,229
"PITA_05543",0,0,0,0,0,0
"PITA_08460",0,2,0,1,0,2
"PITA_24575",66,53,76,80,46,81
"PITA_06212",88,87,115,114,107,124
"PITA_51092",0,0,0,0,0,0
"PITA_42359",0,0,0,0,0,0
"PITA_29636",0,0,0,0,0,0
"PITA_26432",5,5,4,2,13,2
"PITA_30166",813,381,483,640,707,752
"PITA_07748",393,231,323,316,355,235
"PITA_31096",6,3,2,9,5,5
"PITA_44048",1,1,0,1,5,3
"PITA_11458",4,0,2,1,1,0
"PITA_34679",35,10,64,10,1,0
"PITA_41759",1103,595,744,837,887,1286
"PITA_06764",25,20,26,56,34,64
"PITA_33539",10,2,2,14,0,1
"PITA_35024",0,0,0,0,0,0
"PITA_47162",202,58,86,105,186,121
"PITA_33831",19,10,1,10,5,8
"PITA_06870",0,0,0,0,0,0
"PITA_21830",1132,846,998,1049,930,1457
"PITA_08406",2,17,0,5,0,0
"PITA_21355",383,374,218,274,289,764
"PITA_51468",0,0,3,4,0,0
"PITA_39342",0,1,2,0,1,2
"PITA_08046",42,24,26,32,24,29
"PITA_08736",217,158,192,218,162,277
"PITA_07832",8,4,0,2,1,0
"PITA_41554",14,20,171,100,68,56
"PITA_00085",0,0,0,0,0,0
"PITA_47390",2,5,28,23,25,2
"PITA_37016",2,4,2,6,0,2
"PITA_30683",0,0,0,0,0,0
"PITA_27360",1416,923,1286,1036,717,1224
"PITA_43862",12,1,5,7,11,22
"PITA_13687",21,6,11,11,9,12
"PITA_02107",0,0,0,0,0,0
"PITA_39979",88,33,44,45,57,18
"PITA_50972",0,0,0,0,0,0
"PITA_00428",8,4,6,11,49,9
"PITA_31480",1395,958,1217,1395,830,1233
"PITA_34855",1406,895,1084,1231,1630,1040
"PITA_41389",8,4,9,6,4,10
"PITA_40265",3,7,4,8,14,6
"PITA_49129",1,0,1,1,0,0
"PITA_25708",30,29,15,22,29,29
"PITA_25078",0,0,0,4,0,1
"PITA_27656",1,1,1,0,1,1
"PITA_15465",57,63,60,113,60,26
"PITA_27756",0,0,1,0,0,1
"PITA_15184",0,0,0,0,0,0
"PITA_00229",0,0,0,0,0,0
"PITA_10569",2609,2008,2295,2718,2710,3438
"PITA_50971",202,160,193,181,198,219
"PITA_41184",149,47,121,149,177,145
